food_name,calories_per_g,protein_g_per_g,carbs_g_per_g,fat_g_per_g,fiber_g_per_g,sugar_g_per_g,vegetarian,vegan,gluten_free,dairy_free,egg_free,peanut_free,tree_nut_free,soy_free,fish_free,shellfish_free,classification_method
Cauliflower potato canjee,0.1679,0.0057,0.0263,0.0039,0.0069,0.0013,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Creamed spinach,0.9691,0.0518,0.0444,0.0639,0.0133,0.0159,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Mango milkshake with ice cream (Aam milkshake ice cream ke saath),0.6835,0.0193,0.0918,0.028,0.0023,0.0911,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),0.6849,0.0193,0.0933,0.0275,0.0042,0.092,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),0.6782,0.0195,0.0915,0.0275,0.0016,0.09,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Woodapple juice (Bel ka sharbat),0.3418,0.0063,0.0651,0.007,0.0103,0.0575,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sattu drink,0.2338,0.0056,0.0516,0.0014,0.004,0.0396,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Apple and honey sorbet (Seb aur shehad ka sharbat),1.213,0.0015,0.3074,0.0029,0.0113,0.2918,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Thandai,1.0118,0.0359,0.0913,0.0589,0.008,0.0821,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Cucumber sharbat (Kheere ka sharbat),0.2728,0.0026,0.0664,0.0006,0.0078,0.0546,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Apple oats chia seed smoothie,0.8564,0.0349,0.1307,0.0248,0.0144,0.0576,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Nannari sharbat,0.8879,0.0001,0.2362,0.0001,0,0.2358,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Semolina milk drink (Thari kanji),0.4416,0.0098,0.0693,0.0136,0.0072,0.0388,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Saffron milk (Kesariya doodh),1.0218,0.0317,0.1264,0.0457,0.0014,0.125,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Black rice kheer (Chak-hao kheer),1.4794,0.0437,0.2293,0.0491,0.0076,0.1257,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Coconut kheer (Nariyal ki kheer),1.6261,0.034,0.1442,0.1055,0.0153,0.1373,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Apple sago payasam (Seb aur sabudana ki kheer),1.365,0.0313,0.144,0.0766,0.0038,0.1063,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Kesari bath,2.4457,0.024,0.3138,0.1259,0.0165,0.2016,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Putharekulu,3.183,0.0366,0.5961,0.0755,0.0175,0.2386,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Mango malpua,3.3464,0.0165,0.1284,0.3067,0.0208,0.0496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Mango vanilla custard,1.4763,0.0343,0.1841,0.0704,0.0099,0.1462,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Kiwi granola pudding,2.8099,0.056,0.3233,0.1536,0.0371,0.1508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Oats burfi,4.2519,0.0889,0.6247,0.1727,0.0496,0.3293,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Lotus seed halwa (Kamal gattay ka halwa),3.7055,0.0779,0.3956,0.2069,0.0042,0.098,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Amaranth ladoo (Rajgira ladoo),4.5415,0.1012,0.5133,0.227,0.0511,0.1992,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Chhena poda,3.4457,0.1368,0.3364,0.1794,0.014,0.3065,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sweet couscous dessert,1.962,0.0381,0.2969,0.0769,0.0218,0.1589,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sweetened yogurt (Shrikhand),1.0718,0.0527,0.1602,0.0289,0.0008,0.1581,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Thickened sweetened milk (Rabri),1.0279,0.0352,0.1055,0.0535,0.0019,0.1009,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Gram flour halwa (Besan halwa),2.7679,0.0588,0.2578,0.173,0.0182,0.1583,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Prawn sandwich,1.6965,0.1036,0.1189,0.0927,0.0155,0.0121,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,inferred_from_dish_name_keywords
Watercress sandwich,2.2942,0.0517,0.2803,0.1147,0.0226,0.0181,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Fish sandwich ,1.502,0.0472,0.1009,0.1037,0.0123,0.0104,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,inferred_from_dish_name_keywords
Kidney bean sandwich with cottage cheese,1.7664,0.0985,0.1886,0.0684,0.0366,0.0369,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Finger millet biscuit (Ragi biscuit),4.5856,0.0403,0.5269,0.2579,0.0597,0.169,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Buttermilk biscuit,3.2254,0.0576,0.3493,0.175,0.0118,0.0344,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Lemon cookies,3.9448,0.0563,0.4219,0.2302,0.0078,0.2347,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sweet potato biscuit (Shakarkand ke biscuit),2.964,0.0514,0.3813,0.1331,0.0227,0.0253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Raspberry shortbread cookies,4.4112,0.03,0.6125,0.2125,0.0075,0.4086,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pumpkin cookies ,2.184,0.0251,0.4469,0.0393,0.0106,0.3162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Greenpea cookies,1.5942,0.0653,0.2307,0.0424,0.0532,0.1445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sunflower cookies,5.2062,0.0949,0.4006,0.3628,0.0395,0.2428,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Cardamom cookies (Elaichi cookies),4.0049,0.051,0.5399,0.1912,0.0279,0.3899,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Hazelnut cookies,4.9332,0.0625,0.3944,0.3497,0.0245,0.2201,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Milk cookies,4.5943,0.1049,0.4843,0.2496,0.0099,0.2206,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Cranberry cookies,2.7248,0.0392,0.3639,0.1266,0.0113,0.1996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Olive biscuit,4.3829,0.032,0.5501,0.2375,0.0082,0.3227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Tutti fruitti biscuit,4.2078,0.0521,0.5312,0.179,0.0543,0.1575,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Peach blueberry preserves,1.7738,0.0053,0.4576,0.002,0.0114,0.4533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pear preserves (Naashpati ka murabba),1.0124,0.0025,0.2567,0.0019,0.0306,0.2519,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Starfruit preserves ,1.2893,0.0024,0.3362,0.0012,0.0078,0.3347,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Gooseberry pickle (Amla ka achaar),2.7858,0.0155,0.0761,0.2761,0.037,0.0036,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Lotus stem pickle (Kamal kakdi ka achar),1.0269,0.0144,0.2007,0.016,0.0858,0.0253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Date pickle (Khajoor ka achaar),1.8229,0.0168,0.3466,0.0421,0.052,0.3047,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Garlic pickle (Lahasun ka achar),4.1362,0.0372,0.0975,0.3988,0.0513,0.0232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Fermented bamboo shoot pickle (Mesu pickle),0.5983,0.0158,0.0173,0.0559,0.0224,0.0029,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sweet peach pickle (Aadoo ka achaar),1.4464,0.0046,0.3701,0.002,0.0132,0.3646,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pickled mustard greens ,0.1312,0.0151,0.0105,0.0022,0.017,0.0002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Small onion pickle ,0.1686,0.0165,0.0276,0.0064,0.0109,0.0299,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Green tomato pickle (Haray tamatar ka achaar),1.9326,0.0123,0.0287,0.1967,0.0174,0.0077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pickled cabbage ,0.1369,0.0039,0.0256,0.0014,0.0061,0.0208,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Coconut pickle (Nariyal ka aachar),5.1726,0.0302,0.1153,0.5171,0.0635,0.0898,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Potato pickle (Aloo ka achaar),3.6914,0.0207,0.0787,0.3646,0.0221,0.0082,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Mango murabba candy,2.9335,0.0027,0.7732,0.0005,0.0095,0.7473,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Afghani chicken,1.5151,0.1566,0.0195,0.0907,0.0031,0.0083,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Fish orly,5.637,0.0587,0.0427,0.5818,0.0033,0.0024,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,inferred_from_dish_name_keywords
Hariyali Fish Tikka,1.5024,0.1401,0.0221,0.0941,0.0099,0.0083,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,inferred_from_dish_name_keywords
Chicken manchurian,1.4234,0.0953,0.0606,0.1196,0.0041,0.009,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Handi chicken,1.6602,0.1232,0.0149,0.1246,0.0067,0.0075,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Lemon chicken,1.6979,0.202,0.0055,0.0966,0.0016,0.0016,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Lemon butter fish,1.6025,0.1638,0.0075,0.1026,0.0036,0.0023,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,inferred_from_dish_name_keywords
Baked eggs in tomato sauce,0.8005,0.0492,0.0378,0.0522,0.0001,0.0203,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Egg in a pepper,1.2878,0.1264,0.0017,0.0868,0.0017,0.0005,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Spinach mushroom scrambled egg (Palak mushroom bhurji),1.5885,0.1328,0.0059,0.1151,0.0039,0.001,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Corn omelette/omlet,1.6693,0.1137,0.0157,0.1289,0.0002,0.0041,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Cajun chicken,1.8494,0.1269,0.0194,0.1399,0.0089,0.011,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Paaner do pyaza,1.277,0.0422,0.0341,0.1087,0.0084,0.022,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Cabbage manchurian (Pattagobhi manchurian),2.2426,0.0064,0.0485,0.2248,0.0037,0.0033,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Gobi 65,2.7829,0.0056,0.0359,0.2911,0.0057,0.0029,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Paneer lababdar,1.0548,0.0398,0.0337,0.0846,0.0116,0.0196,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Roasted cauliflower steak,0.7868,0.0205,0.0202,0.067,0.0353,0.0044,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sauteed radishes with green beans,0.9432,0.0241,0.0604,0.0661,0.0352,0.0178,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Garlic chutney/Poondu chutney (Lahasun ki chutney),2.5551,0.0334,0.2044,0.1755,0.0515,0.1336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Schezwan chutney,2.0519,0.0333,0.1079,0.1772,0.0572,0.0566,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Onion chutney (Pyaaz ki chutney/Vengaya chutney),1.4394,0.0297,0.1352,0.0838,0.046,0.068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Dates chutney (Khajoor ki chutney),1.0357,0.0107,0.2169,0.0112,0.0341,0.1868,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Chicken salad,3.3819,0.1533,0.013,0.3026,0.02,0.0096,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Macaroni salad,2.6219,0.0502,0.2163,0.1778,0.0056,0.0373,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Cabbage raita (Pattagobhi raita),0.8484,0.0324,0.0525,0.0576,0.0093,0.0421,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pomegranate raita (Anaar ka raita),0.7264,0.0405,0.0715,0.0324,0.006,0.0701,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Onion raita (Pyaaz ka raita),0.7156,0.0486,0.0786,0.0243,0.0065,0.0707,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Green chilli raita (Hari mirch ka raita),0.7713,0.0558,0.0766,0.0292,0.0026,0.0749,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Kale salad,1.7771,0.0486,0.0501,0.1533,0.0136,0.0331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Spinach and paneer souffle ,1.8619,0.0756,0.0964,0.1349,0.0107,0.0281,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Masala souffle ,1.2351,0.0638,0.0802,0.0737,0.0124,0.0184,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Chicken and cheese souffle,1.8235,0.0907,0.0347,0.1474,0.0026,0.0246,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Tamarind chutney (Chintapandu pachadi/Puli chutney),1.0915,0.0088,0.2507,0.0048,0.0165,0.2285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pav bhaji masala,2.3047,0.0913,0.2915,0.1096,0.243,0.0148,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Green chutney,0.7942,0.0542,0.1001,0.016,0.0584,0.0092,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Sago khitchdi/khichri (Sabudana khitchdi/khichri),1.8716,0.0272,0.2241,0.101,0.0182,0.0103,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Gram flour chilla/cheela (Besan chilla/cheela),1.3593,0.078,0.2103,0.0285,0.0425,0.0187,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Vegetable namkeen jave,1.1223,0.0293,0.1898,0.0251,0.0286,0.0104,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Khakhra,1.785,0.0478,0.2766,0.0532,0.0543,0.0088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Moong bean dosa (Pesarattu),2.8596,0.1232,0.3191,0.1167,0.0604,0.029,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Methi thepla,3.4616,0.0898,0.4134,0.1595,0.0756,0.0298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Rice puttu (Ari puttu),0.8198,0.0126,0.1182,0.0313,0.0076,0.0033,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Buckwheat pancake (Khura),2.633,0.0291,0.2728,0.1643,0.0056,0.0064,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Quinoa khichdi/khichri,0.6401,0.0318,0.0883,0.0159,0.0258,0.0069,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Khakhra chaat,3.5866,0.0452,0.1664,0.3065,0.0304,0.0326,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Banana appam,4.6981,0.0117,0.2006,0.4253,0.0067,0.0995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Veg manchurian,5.8564,0.0089,0.0682,0.6165,0.0116,0.0076,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Pav bhaji,0.9653,0.0266,0.1199,0.0432,0.0198,0.0206,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Rice murukku,5.9399,0.0541,0.3329,0.4822,0.0218,0.0017,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Bhel puri ,5.0989,0.0352,0.1647,0.4791,0.0224,0.0341,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Semolina dhokla (Suji/Rava dhokla),1.9491,0.0544,0.3086,0.052,0.0512,0.0185,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Spicy corn chaat ,4.798,0.0461,0.1145,0.4655,0.0217,0.0095,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Jackfruit fritters (Ponsa mulik/Kathal ka pakora),5.9779,0.0234,0.24,0.5441,0.015,0.1148,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Banana chips (Kele ke chips),6.6567,0.0037,0.0732,0.7046,0.0065,0.0437,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Wheat cake,3.1463,0.0479,0.4113,0.1495,0.0276,0.2579,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Mango cheesecake,1.5246,0.0239,0.2006,0.073,0.0114,0.1536,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Carrot cake (Gajar ka cake),2.5559,0.056,0.3598,0.1027,0.0293,0.2396,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Semolina cake (Suji/Rava cake),3.7414,0.0658,0.3132,0.2518,0.0537,0.1886,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Finger millet cake (Ragi cake),2.7946,0.0396,0.3893,0.1227,0.0235,0.2476,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Honey cake,3.3359,0.0308,0.4904,0.147,0.0051,0.3343,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Almond cardamom cake (Badam elaichi cake),3.5635,0.0718,0.3453,0.2136,0.0235,0.1806,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Tutti frutti cake,3.4772,0.0449,0.5294,0.1268,0.0085,0.2808,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Ham and Bean soup,0.9604,0.1061,0.0418,0.0415,0.0054,0.0143,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
Whey soup,0.6891,0.0345,0.0626,0.0334,0.0084,0.0587,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,inferred_from_dish_name_keywords
